[],Updates to the Incident model and Repositories to support incident metrics generation,378992640,2566,Updates to the Incident model and Repositories to support incident metrics generation,2018-11-09 02:00:17,2019-01-29 22:35:03,closed,1,subodhbattina,,"458735017 Core has been moved out of this repo. Closing this.  Sbrenthughes
"
[],Audit API URL in NFRR Collector is updated,378952207,2565,NFRR - Audit API URL update,2018-11-08 22:56:55,2018-11-09 15:15:58,closed,0,nameisaravind,,
[],Quality widget - Opensource tab UI fix ,378891337,2564,Quality widget - Opensource tab UI fix ,2018-11-08 19:53:44,2018-11-08 22:23:31,closed,0,nireeshT,,
[],,378852634,2563,Update to allow niceName field to be passed where needed,2018-11-08 18:04:53,2018-11-08 19:12:12,closed,0,Sbrenthughes,,
[],The core can now be found at https://github.com/Hygieia/hygieia-core. This PR removes the core from the main repo and bumps all the modules' core dependency to the latest [version](https://github.com/Hygieia/hygieia-core/releases/tag/v3.0.3).,378470478,2562,Remove core from this repo,2018-11-07 21:10:33,2018-11-13 21:07:59,closed,1,matthewbeasley,,"436780720 Looks like core hasn't been published to maven central yet. So the build is failing. Should pass soon.  matthewbeasley
"
[],,378460938,2561,Fix for null pointer in Collector Service,2018-11-07 20:42:36,2018-11-08 19:12:33,closed,0,Sbrenthughes,,
[],"Looking through the code, it appears that the `Dockerfile`s in the various directories do not actually *build* the binaries.  Rather, they expect them to already exist and add them into the image.

I'm working on adding OAuth2 support to the jenkins collector, and I'm trying to build the collector image so I can deploy it to openshift.  I had to hack the collector's `pom.xml` a lot to get it to build, as it depends on the top-level `pom.xml`.  I also edited the collector's `Dockerfile` to do a `mvn install`.  

Hoping to not butcher the `pom.xml` too much, I tried just running the image from the top level `Hygieia` directory, passing in the path to the `Dockerfile` I wanted.  When trying to use the maven structure as-is, running `docker build -f collector/build/jenkins/docker/Dockerfile`, I get messages about the `maven-surefire` plugin crashing, though it appears that it is only defined in the `UI-Tests` module.  

Admittedly, I do not have a lot of maven experience, I mostly use and and gradle, and I'm sure that there are good  reasons for the hierarchical project structure.  I'm wondering if there are any plans to:

+ Have the `Dockerfiles` actually build the binaries they expect to see in `dist`, `target`, etc.
+ As a consequence of this, it will probably be necessary to make the maven projects more independent of each other",378403503,2560,Dockerfiles do not build the code,2018-11-07 17:59:55,2018-12-06 02:04:40,closed,2,tomgeorge,,"436843866 I did a little more reading, and found out that the `-pl` option exists in Maven, so I can use that to just build one module.  

Re: the builder images, this might be just a specific use case, but I still think there would be value in creating them for e.g. containerized CI systems, developer onboarding, openshift imagestreams and buildconfigs, etc. tomgeorge
444721522 We are working on separating things okay. We have started with the core module. This issue will be resolved once we have finished that migration. I’m going to go ahead and close this.  Sbrenthughes
"
[],"Minor update: Added, decryption for the repo token",378371409,2559,"Minor update: Added, decryption for the repo token",2018-11-07 16:39:45,2018-11-07 17:55:15,closed,0,subodhbattina,,
[],"[TEART-22237](https://jira.kdc.capitalone.com/browse/TEART-22237)

Sorted by date descending in details so most recent deployments are on top
Sorted widget list by name to better see ENV
Added years to dates for clarity on timing as multiple years of data are included
Fixed column alignment by removing duplicate status and putting status in a new column",378360818,2558,Deploy widget bug,2018-11-07 16:17:35,2018-11-07 18:39:33,closed,0,kheinz04,,
[],"<img width=""614"" alt=""screen shot 2018-11-05 at 10 13 18 pm"" src=""https://user-images.githubusercontent.com/39197458/48041420-1d968280-e14b-11e8-9c64-a08cfe431fa3.png"">


Hello, 

Not able to render story information from Jira

Below are configuration and log details. 

Config:

```dbname=dashboarddb
dbhost=localhost
dbport=27017
dbreplicaset=false #if you are not using MongoDB replicaset]
dbusername=
dbpassword=
logging.file=./logs/jira.log

logging.level.com.atlassian.jira=DEBUG
logging.level.com.capitalone.dashboard=DEBUG
logging.level.com.capitalone.dashboard.collector=DEBUG

feature.todoStatuses[0]=ToDo
feature.doingStatuses[0]=In Progress
feature.doneStatuses[0]=Done

feature.pageSize=50

feature.deltaStartDate=2018-09-01T00:00:00.000000
feature.masterStartDate=2018-09-01T00:00:00.000000
feature.deltaCollectorItemStartDate=2018-09-01T00:00:00.000000

feature.cron=0 * * * * *

feature.queryFolder=jiraapi-queries
feature.storyQuery=story
feature.epicQuery=epic

feature.projectQuery=projectinfo
feature.memberQuery=memberinfo
feature.sprintQuery=sprintinfo
feature.teamQuery=teaminfo
feature.trendingQuery=trendinginfo


feature.jiraCredentials=***MASKED***
feature.jiraIssueTypeNames=Story
feature.jiraSprintDataFieldName=customfield_*****
feature.jiraEpicIdFieldName=customfield_*****
feature.jiraStoryPointsFieldName=customfield_*****
feature.jiraTeamFieldName=
feature.jiraBoardAsTeam=true

Logs:
2018-11-04 22:44:00,003 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2018-11-04 22:44:00,003 INFO  c.c.d.collector.CollectorTask - https://XXXXdigital.atlassian.net
2018-11-04 22:44:00,003 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2018-11-05 23:04:00,002 INFO  c.c.d.collector.CollectorTask - -----------------------------------
2018-11-05 23:04:00,002 DEBUG c.c.d.client.team.TeamDataClientImpl - Constructing data collection for the feature widget, team-level data...
2018-11-05 23:04:00,002 INFO  c.c.d.collector.CollectorTask - Team Data               0        0s
2018-11-05 23:04:00,002 DEBUG c.c.d.c.p.ProjectDataClientImpl - Constructing data collection for the feature widget, project-level data...
2018-11-05 23:04:00,722 DEBUG c.c.d.c.p.ProjectDataClientImpl - Size of paged Jira response: 102
2018-11-05 23:04:00,857 INFO  c.c.d.collector.CollectorTask - Project Data          102        0s
2018-11-05 23:04:00,857 DEBUG c.c.d.c.story.StoryDataClientImpl - Constructing data collection for the feature widget, story-level data...
2018-11-05 23:04:01,543 DEBUG c.c.d.c.story.StoryDataClientImpl - Obtaining story information starting at index 0...
2018-11-05 23:04:02,341 DEBUG c.c.d.client.DefaultJiraClient - Processing issues 0 - 1 out of 1
2018-11-05 23:04:02,342 DEBUG c.c.d.c.story.StoryDataClientImpl - Story information query took 799 ms
2018-11-05 23:04:02,342 DEBUG c.c.d.c.story.StoryDataClientImpl - Size of paged Jira response: 1
2018-11-05 23:04:02,343 DEBUG c.c.d.c.story.StoryDataClientImpl - [CNBCDD-2108 ] Populate the videoURL metadata property for articles with Featured Media, and Video Posts
2018-11-05 23:04:02,344 DEBUG c.c.d.c.story.StoryDataClientImpl - Processing epic data
2018-11-05 23:04:02,344 DEBUG c.c.d.c.story.StoryDataClientImpl - Processing epic data took 0 ms
2018-11-05 23:04:02,345 INFO  c.c.d.c.story.StoryDataClientImpl - Loop i 0 pageSize 1
2018-11-05 23:04:02,345 INFO  c.c.d.collector.CollectorTask - Story Data              1        1s
2018-11-05 23:04:02,345 INFO  c.c.d.collector.CollectorTask - Finished                         2s",377676359,2557,Jira Collector-  Collector is able to query stories from jira but not able to render on UI,2018-11-06 03:20:00,2019-01-12 01:50:17,closed,3,kalyantilak,,"436350455 @nireeshT @rvema  @amp5208  Can you please help.  devopstrainer2017
445939416 Related to #2272 
Not sure if the issue is in the API celamb4
453709370 Please refer to #2667. As this is the collector rewrite in progress @devopstrainer2017 Sbrenthughes
"
[],"Is there a way to get the Jenkins build parameters added to the build info in the mongo database? 

I would like the build parameters added to the stored values so we may sort, categorize, and display info for a build based on the build parameters passes into that job.  

This seems like it should be a List objects return similar to how codeRepos or sourceChangeSet are stored in the mongoDB.  

If you can point me towards the area to make changes I can also look at adding them in as well. Otherwise a good feature would be the ability to specify Jenkins build info in a configuration file that would then add that object to the MongoDB. ",377623324,2556,Add the ability to return the jenkins build Parameters from collector ,2018-11-05 23:12:37,2019-01-20 12:47:42,closed,3,joshonike,,"436079037 Like the idea. From Jenkins plugin, it is easy. Don’t know if Jenkins has api to access the build parameters- this is for the collector. tabladrum
436093636 How would I have the plugin send the parameters? I have not been able to achieve that.  

Jenkins does allow you to get the parameters from the API. It is the same way you get the logfile.  joshonike
436710446 1. We need to update the build model class
https://github.com/Hygieia/Hygieia/blob/master/core/src/main/java/com/capitalone/dashboard/model/Build.java

2. Collector Change - 
https://github.com/Hygieia/Hygieia/blob/master/collectors/build/jenkins/src/main/java/com/capitalone/dashboard/collector/DefaultHudsonClient.java

3. Plugin Change in here https://github.com/Hygieia/Hygieia/blob/master/hygieia-jenkins-plugin/src/main/java/hygieia/builder/BuildBuilder.java
 tabladrum
"
[],Added a feature toggle via ApiSettings to lookup dashboards for BuildData create request(compatible from v3 onwards),377566738,2555,Added feature toggle to lookup dashboards,2018-11-05 20:21:41,2018-11-06 15:37:41,closed,0,rvema,,
[],Bringing the docker-compose instructions up to speed with the latest code. ,377498448,2554,Updating instructions for how to docker-compose the project,2018-11-05 17:14:21,2018-11-05 20:24:45,closed,0,matthewbeasley,,
