[],Can we use some other DB instead of MongoDB,245320351,1563,Can we use some other Database instead of MongoDB?,2017-07-25 08:16:23,2018-09-18 14:39:36,closed,1,smlcodes,,"317743240 I know at some point someone was working on an integration with dynamoDB. Once that PR comes we will have another option for a DB. Sbrenthughes
"
[],https://github.com/capitalone/Hygieia/pull/873/files  this patch has gone,245288364,1562,found the compose file is overwritten by v1 compose file.,2017-07-25 05:20:37,2018-09-18 14:39:36,closed,1,xiaods,,"332855021 Merged nitin1706
"
[],"When I start jenkins-build-collector, by java -jar jenkins-build-collector-2.0.2-SNAPSHOT.jar --spring.config.name=jenkins --spring.config.location=/home/xxx/Downloads/Hygieia-2.0.2/jenkins-build-collector

I compile the  jenkins-build-collector-2.0.2-SNAPSHOT.jar  by mvn install
it can't start for the following error.

2017-07-24 19:55:31,715 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:19}] to localhost:27017
2017-07-24 19:55:31,718 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 4, 6]}, minWireVersion=0, maxWireVersion=5, electionId=null, maxDocumentSize=16777216, roundTripTimeNanos=2550583}
2017-07-24 19:55:32,174 WARN  o.s.c.a.AnnotationConfigApplicationContext - Exception encountered during context initialization - cancelling refresh attempt
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'hudsonCollectorTask': Invocation of init method failed; nested exception is java.lang.NullPointerException
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:136) ~[spring-beans-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyBeanPostProcessorsBeforeInitialization(AbstractAutowireCapableBeanFactory.java:408) ~[spring-beans-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1566) ~[spring-beans-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:539) ~[spring-beans-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:476) ~[spring-beans-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory$1.getObject(AbstractBeanFactory.java:303) ~[spring-beans-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:230) ~[spring-beans-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:299) ~[spring-beans-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:194) ~[spring-beans-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:755) ~[spring-beans-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:757) ~[spring-context-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:480) ~[spring-context-4.1.7.RELEASE.jar!/:4.1.7.RELEASE]
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:686) [spring-boot-1.2.5.RELEASE.jar!/:1.2.5.RELEASE]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:320) [spring-boot-1.2.5.RELEASE.jar!/:1.2.5.RELEASE]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:957) [spring-boot-1.2.5.RELEASE.jar!/:1.2.5.RELEASE]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:946) [spring-boot-1.2.5.RELEASE.jar!/:1.2.5.RELEASE]
	at com.capitalone.dashboard.Application.main(Application.java:13) [husdon-collector.jar!/:2.0.2-SNAPSHOT]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_131]
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:1.8.0_131]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_131]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[na:1.8.0_131]
	at org.springframework.boot.loader.MainMethodRunner.run(MainMethodRunner.java:53) [husdon-collector.jar!/:2.0.2-SNAPSHOT]
	at java.lang.Thread.run(Thread.java:748) [na:1.8.0_131]

",245272213,1561,Jenkins cann't start for Error creating bean with name 'hudsonCollectorTask': Invocation of init method failed; ,2017-07-25 03:02:24,2018-09-18 14:39:36,closed,3,yqbjtu,,"317615915 First, take the latest 2.0.5-SNAPSHOT.
Second, spell out the full properties filename such as /myfolder/jenkins.properties tabladrum
317619695 @tabladrum,  Thank you!  it works now.  but I did not see 2.0.5-SNAPSHOT in tags yqbjtu
317621334 Closed. tabladrum
"
[],,245213607,1560,Fix for ldap search user for remote dashboard creation.,2017-07-24 21:23:54,2018-09-18 14:39:35,closed,1,satishc1,,"317766029 @tabladrum LGTM satishc1
"
[],"1) Adding Error handling for each API call
2) Updated CMDB repository to only pull correct Application/Service names",245160699,1559,Update Dashboard APIs for Getting Dashboard by Business Application/Service,2017-07-24 17:59:38,2018-09-18 14:39:35,closed,1,Sbrenthughes,,"317555591 @tabladrum LGTM satishc1
"
[],"I've been unable to find any information as to how to bind with a user prior to authentication. 

The Microsoft Active Directory server requires binding user and password.",245084536,1558,LDAP Binding and MS AD,2017-07-24 13:43:37,2018-09-18 14:39:35,open,0,pteichner," LabelName= how-to's
 LabelName= need more info
",
[],"I have data in mongodb and setup dashboard.properties and application.properties as well but data is not showing. For your reference please find the screenshot as an attachment
![1](https://user-images.githubusercontent.com/29974254/28519586-cbabb0cc-7089-11e7-9dc3-8e27ab4295ad.png)
",245038423,1557,Data is not displaying in hygieia,2017-07-24 10:34:56,2018-09-18 14:39:35,closed,1,sanchitacool,,"317384089 How to fetch data regarding backlog, approved, inspec, in dev, in code review, in qa, ready for prod from jira? sanchitacool
"
[],"What is the different between pushed and enabled in the collector_items table?

As far as I have seen, enabled true means those collector_items are configured in some dashboard.

But pushed also gives the same meaning that is being pushed via api. Can you please explain? @nireeshT @tabladrum @satishc1 ",244980131,1556,Understanding pushed and enabled in the collector_items table,2017-07-24 06:07:32,2018-09-18 14:39:35,closed,3,Satheesh-b,,"317959101 Hi, Can anyone please clarify me about this two terms? @MarkRx @nireeshT  Satheesh-b
318059352 @Satheesh-b 
enabled = added to a dashboard via component and is being collected
pushed = {true = pushed from jenkins hygieia plugin,
                 false = pulled by hygieia collector}
 satishc1
318060496 @satishc1 thank you.
 Satheesh-b
"
[],Add functionality to lookup user_info repo and search ldap to validate a userId used to create a dashboard remotely via api.,244817070,1555,Add functionality to validate user for remote dashboard creation api.,2017-07-22 02:07:34,2018-09-18 14:39:35,closed,1,satishc1,,"317147594 @tabladrum LGTM satishc1
"
[],"I first want to demo this to the team and then write a custom collector for our deploy manager. 

Guide seemed easy enough. 
MongoDB set up and user set up
API starts just fine though not hooked up to anything besides the mongo instance
UI layer set up
   I run with:    gulp serve --local true 
   Starts just fine, but no data anywhere. Everything is blank, search on the dashboards does nothing, and all the tabs do not have any data.   The log in doesn't work (not surprised as no ldap added).  API light is green but as I understand it, it should just be napping all the default test data.

Any pointers on what I am doing wrong would be much appreciated = ]
",244794881,1554,Can't seem to get test data to load.,2017-07-21 22:08:19,2018-09-18 14:39:35,closed,2,htvan1,,"317508582 @htvan1  - start collectors (github,jenkins,jira,Sonar,.etc) to get data populated to mongo and to UI. You should be able to do standard login by adding below property in your api properties
auth.authenticationProviders=STANDARD
In standard login, you can signup and create users.  nireeshT
317579941 Thanks, that definitely helped, I can log in and create empty boards.  I spun up a docker jira instance to connect to, so I could watch the data being pulled in.  After some set backs I got stuck on the team field... We are not using the Temp plug in.  I tried to make my own custom field one, and I get java.io.FileNotFoundException: http://localhost:[]/rest/tempo-teams/1/team  Edit: dug into various tickets, just need to add the keyword Any. Thanks again @nireeshT  for helping me get up and running! htvan1
"
