[],,302406157,2064,"fixed typographical error for ""dashboarduser""",2018-03-05 18:14:38,2018-09-18 14:40:13,closed,1,thadguidry,,"373157354 @tabladrum LGTM satishc1
"
[],"Hi,

I am getting below error while creating and implementing new collector in hygieia.

org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'almController' defined in file [D:\Eclipse\EWSHygieia\Hygieia-master\api\target\classes\com\capitalone\dashboard\rest\AlmController.class]: Unsatisfied dependency expressed through constructor argument with index 0 of type [com.capitalone.dashboard.repository.QCDefectCountRepository]: No qualifying bean of type [com.capitalone.dashboard.repository.QCDefectCountRepository] found for dependency: expected at least 1 bean which qualifies as autowire candidate for this dependency. Dependency annotations: {}; nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException: No qualifying bean of type [com.capitalone.dashboard.repository.QCDefectCountRepository] found for dependency: expected at least 1 bean which qualifies as autowire candidate for this dependency.",302247729,2063,Bean creating error while implementing controller for new collector,2018-03-05 10:34:12,2018-09-18 14:40:12,closed,4,pallawisingh,,"375344740 What does your QCDefectCountRepository class look like? Sbrenthughes
375346614 These are querydsl classes. If you are adding new repositories in the core, generate sources (via Maven or your IDE) first.   tabladrum
382515854 Please reopen of this is still an issue @pallawisingh  Sbrenthughes
417612237 @tabladrum I did also add new repository in Core...from above I did understand that we should include our repository in POM.XML. If am wrong,can you please elaborate on how to generate source.
 yalalasai
"
[],,302100671,2062,Fix remote create options,2018-03-04 16:44:17,2018-09-18 14:40:12,closed,1,satishc1,,"370255062 LGTM tabladrum
"
[],"@satishc1 @Sbrenthughes 

Hello, 

We have requirement to collect data from Mendix Tool(
https://www.mendix.com/try-now/?utm_source=developers&utm_medium=community&utm_campaign=signup
)

Wanted to know if Hygieia can do it for us ? please guide
",301714187,2061,Is integration Hygieia with Mendix Tool Possible ?,2018-03-02 10:05:29,2018-09-18 14:40:12,closed,2,kushalvam,,"370749648 Hi @satishc1 @tabladrum 

Can you please guide me here. kushalvam
401081356 @kushalvam - no we cannot do it for you. We do have a guide for you to do it yourself. If you get it working we'd love to see a PR from you http://capitalone.github.io/Hygieia/create_collector.html matthewbeasley
"
[],"The Jira collector is not able to identify and mark the jira ticket as ""Deleted"" in MongoDB if features are deleted in Jira. MongoDB has attribute ""isDeleted"" but it seems this attribute is not getting populated with correct value.
Does anyone has solution to handle such cases. ",301034941,2060,Jira Collector Handling deleted features,2018-02-28 14:02:36,2018-09-18 14:40:12,closed,2,sraghu-rs,,"403512991 @sraghu-rs : The JIRA collector as it stands today is setting the ""isDeleted"" value to ""false"" in the code. Its in the class StoryDataClientImpl.java -> method ""processFeatureData()"". 

But are you referring to the ""status"" of the ticket by any chance? The status is being set into ""sStatus"" property in the mongodb. subodhbattina
405261496 @sraghu-rs : Since we didn't hear back from you, assuming you don't have anymore questions , closing this issue. Thanks. subodhbattina
"
[],"This PR adds changes to get scm type from collectorItems instead from widgetConfig. 
",300832813,2059,Repo widget - Get SCM type from collectorItems,2018-02-27 23:26:13,2018-09-18 14:40:12,closed,1,nireeshT,,"370454660 @tabladrum LGTM satishc1
"
[],"Changes a couple of things:
1. Adds repo_not_configured and pending_data_collection statuses to codereviewaudit.
2. Doesn't clear out errors when the remoteUpdate api updates a collector item.
3. Changes the reset logic for a collector item where instead of clearing all errors, it only clears the oldest one so as to drop it below the threshold count.",300783181,2058,Modify error handling,2018-02-27 20:35:34,2018-09-18 14:40:12,closed,1,satishc1,,"369023581 @tabladrum LGTM satishc1
"
[],"Hello,
after I'm running api i'm getting this error:

maybe you can advice how i can clean api cache and cookies? which command do i need to use?
thanks


2018-02-27 13:45:50,843 ERROR o.a.c.c.C.[.[.[.[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [/api] threw exception
io.jsonwebtoken.SignatureException: JWT signature does not match locally computed signature. JWT validity cannot be asserted and should not be trusted.
        at io.jsonwebtoken.impl.DefaultJwtParser.parse(DefaultJwtParser.java:342) ~[jjwt-0.6.0.jar!/:0.6.0]
        at io.jsonwebtoken.impl.DefaultJwtParser.parse(DefaultJwtParser.java:458) ~[jjwt-0.6.0.jar!/:0.6.0]
        at io.jsonwebtoken.impl.DefaultJwtParser.parseClaimsJws(DefaultJwtParser.java:518) ~[jjwt-0.6.0.jar!/:0.6.0]
        at com.capitalone.dashboard.auth.token.TokenAuthenticationServiceImpl.getAuthentication(TokenAuthenticationServiceImpl.java:59) ~[api.jar!/:2.0.5-SNAPSHOT]
        at com.capitalone.dashboard.auth.token.JwtAuthenticationFilter.doFilter(JwtAuthenticationFilter.java:37) ~[api.jar!/:2.0.5-SNAPSHOT]
        at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330) ~[spring-security-web-4.",300580095,2057, JWT signature does not match locally computed signature,2018-02-27 10:50:19,2019-07-12 16:19:01,closed,6,magma7,,"368918931 https://github.com/capitalone/Hygieia/issues/1564, or https://github.com/capitalone/Hygieia/issues/1464

Reopen if problem persist  Sbrenthughes
505199310 Clearing the cache or using incognito mode is not an acceptable solution. When I try to login tomorrow I will have the same problem. Would you ask people to clear their cache before logging into capitalone.com? 
@Sbrenthughes, I have not been setting any value for auth.secret. I am giving a value now. It's been working today, will check again tomorrow. Is that the missing piece? Only one of the issues mentions this property specifically? fidelcoria-aa
505878110 Well, once we set `auth.secret` we are not seeing this problem anymore. Documentation implies this property is optional... should be updated I think. fidelcoria-aa
510940001 @fidelcoria-aa Can you help with what did you set as the auth.secret? adhish70
510946713 value does not matter. any alphanumeric string should work. I would avoid using special characters just in case.
Note: If you have multiple API instances make sure they all have the same auth.secret value.  fidelcoria-aa
368900339 Can you post your properties file? If your properties file is correct then you can try cleaning your browser cache or opening the browser in incognito mode. Sbrenthughes
368918931 https://github.com/capitalone/Hygieia/issues/1564, or https://github.com/capitalone/Hygieia/issues/1464

Reopen if problem persist  Sbrenthughes
505199310 Clearing the cache or using incognito mode is not an acceptable solution. When I try to login tomorrow I will have the same problem. Would you ask people to clear their cache before logging into capitalone.com? 
@Sbrenthughes, I have not been setting any value for auth.secret. I am giving a value now. It's been working today, will check again tomorrow. Is that the missing piece? Only one of the issues mentions this property specifically? fidelcoria-aa
505878110 Well, once we set `auth.secret` we are not seeing this problem anymore. Documentation implies this property is optional... should be updated I think. fidelcoria-aa
510940001 @fidelcoria-aa Can you help with what did you set as the auth.secret? adhish70
510946713 value does not matter. any alphanumeric string should work. I would avoid using special characters just in case.
Note: If you have multiple API instances make sure they all have the same auth.secret value.  fidelcoria-aa
"
[],"![bug](https://user-images.githubusercontent.com/12413418/36716899-f79fce7c-1bd6-11e8-89a9-4f1407c12536.png)
The Deploy widget's detail view's  time, version and resource seem not match to the env's value",300527234,2056,Deploy widget's detail view's layout and value  not match,2018-02-27 08:00:23,2018-12-04 17:44:14,closed,1,biancl," LabelName= bug
","444190842 This has been resolved. Please update to latest master Sbrenthughes
"
[],This PR issues a change on underlying search implementation for collector-items based on search criteria specific to collector type. ,300437470,2055,Generic search for collector-items,2018-02-26 23:33:46,2018-09-18 14:40:12,closed,1,nireeshT,,"369046998 @tabladrum LGTM satishc1
"
