[],"* Optimized query (#1125)

Per VersionOne support, ""IsDeleted='False','True'"" is a better filter than ""IsDeleted='False'|IsDeleted='True'""

* Optimized Filter (#1124)

Per VersionOne support, ""IsDeleted='False','True'"" is a better filter than ""IsDeleted='False'|IsDeleted='True'""

* Optimized Filtering (#1123)

Per VersionOne support, ""IsDeleted='False','True'"" is a better filter than ""IsDeleted='False'|IsDeleted='True'""

* Optimized Filter (#1126)

Per VersionOne support, ""IsDeleted='False','True'"" is a better filter than ""IsDeleted='False'|IsDeleted='True'""

* Resolving capitalone/Hygieia#1006 by removing hardcoding, while still allowing a default value of Jenkins for the collector.  Adding collectorName to the data create request (#1007)

* Added link to sonar home dashboard in sonar widget (#1156)

* Added link to sonar home dashboard in sonar widget

* clicking link opens new tab

* added class to build sonar URL and ensure the URL is valid

* resolve PMD errors

* changed behaivor to not update last run time if there was a failure updating a repo (#1149)

* uDeploy token auth (#1182)

* Fix for issues 852. MongoDB replicaset support readme.

* Fix sprintIndicator check.

* Fix auth for recursive get for PR-1038

* Handle cases where changeSet is null.

* Handle cases where changeSet is null.

* Fix for dashboard issues in Internet Explorer Windows.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* uDeploy token auth.

* Pagination for /api/collector/item/type/* (#1049)

* added server side pagination

* updated tests

* made search case insenstive

* updated with master

* Client pagination (#1068)

* started updating dependencies and migrating

* migrated to new version of ui bootstrap

* more migration changes

* fixed authentication

* fixed typeahead

* fixed owner cookie

* added server side pagination

* updated build widget to view paginated results via typeahead with filter

* ui pagination on sonar

* moved loading saved job url to a function

* added placeholders, no results found messages, and removed unnessary text from typeahead options

* updated tests

* made search case insenstive

* added typeahead-show-hint and typeahead-template-url to show the server where a given jenkins or sonar job/project comes from

* Revert ""added typeahead-show-hint and typeahead-template-url to show the server where a given jenkins or sonar job/project comes from""

This reverts commit e44a4b016c85d89d6648a66a9f309f5163d5f55d.

* added type-ahead-template-url to show typeahead results with a tooltip indicating the jenkins/sonar server the job/project is from

* resolved incorrectly merged file by adding back  in the inject and function

* Enable dropdown for typeahead on focus. (#1189)

* Fix for issues 852. MongoDB replicaset support readme.

* Fix sprintIndicator check.

* Fix auth for recursive get for PR-1038

* Handle cases where changeSet is null.

* Handle cases where changeSet is null.

* Fix for dashboard issues in Internet Explorer Windows.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* Refactor Jira and VersionOne.

* uDeploy token auth.

* Enable dropdown for typeahead on focus.

* corrected the log filename and the path where its generated to be consistent with the rest of Hygieia collectors (#1185)

* Fix artifory README (#1197)

* Removed  import SystemConfigService from TestConfig (#1201)

* Removed  import SystemConfigService from TestConfig

* Change to remove orderBy on orderStages Object.",210077823,1204,Merge 1020 into master,2017-02-24 15:30:31,2018-09-18 14:39:02,closed,0,satishc1,
[],Iam able to get Build plans & displaying in Hygieia Dashboard. But how to configure Deployment plans & how to display them in dashboard ?,209967686,1203,Bamboo : Is their any way to configure Deployment plans in Hygieia,2017-02-24 06:07:57,2019-04-22 18:55:40,closed,3,smlcodes,"300710554 Some body answer pls!!1 smlcodes
358174214 any update to configure Deployment plans and how to display them in dashboard. or any idea. baitiandi
485512760 There isn't a way as far as I am aware. We would need the community to contribute this functionality. Sbrenthughes
"
[],"Due to a merging error, master is unstable now. Working to fix it.",209967617,1202,Master is unstable,2017-02-24 06:07:21,2018-09-18 14:39:02,closed,1,tabladrum,"282331531 @tabladrum pr-1020 branch has been merged. satishc1
"
[],,209952612,1201,Removed  import SystemConfigService from TestConfig,2017-02-24 03:46:30,2018-09-18 14:39:02,closed,1,nireeshT,"282197226 LGTM tabladrum
"
[],"After I pulled latest build where the PR-1020 is merged : 

> [ERROR] COMPILATION ERROR :
[INFO] -------------------------------------------------------------
[ERROR] /D:/test/Hygieia/api/src/test/java/com/capitalone/dashboard/config/TestC
onfig.java:[24,40] cannot find symbol
  symbol:   class SystemConfigService
  location: package com.capitalone.dashboard.service
[INFO] 1 error
[INFO] -------------------------------------------------------------
[INFO] ------------------------------------------------------------------------
[INFO] Reactor Summary:
[INFO]
[INFO] com.capitalone.dashboard:Hygieia ................... SUCCESS [  0.700 s]
[INFO] com.capitalone.dashboard:core ...................... SUCCESS [ 39.253 s]
[INFO] com.capitalone.dashboard:api ....................... FAILURE [  2.930 s]
[INFO] com.capitalone.dashboard:artifactory-artifact-collector SKIPPED
[INFO] com.capitalone.dashboard:bamboo-build-collector .... SKIPPED
[INFO] com.capitalone.dashboard:jenkins-build-collector ... SKIPPED
[INFO] com.capitalone.dashboard:jenkins-cucumber-test-collector SKIPPED
[INFO] com.capitalone.dashboard:sonar-codequality-collector SKIPPED
[INFO] com.capitalone.dashboard:aws-cloud-collector ....... SKIPPED
[INFO] com.capitalone.dashboard:udeploy-deployment-collector SKIPPED
[INFO] com.capitalone.dashboard:xldeploy-deployment-collector SKIPPED
[INFO] com.capitalone.dashboard:jira-feature-collector .... SKIPPED
[INFO] com.capitalone.dashboard:versionone-feature-collector SKIPPED
[INFO] com.capitalone.dashboard:chat-ops-collector ........ SKIPPED
[INFO] com.capitalone.dashboard:bitbucket-scm-collector ... SKIPPED
[INFO] com.capitalone.dashboard:github-scm-collector ...... SKIPPED
[INFO] com.capitalone.dashboard:subversion-collector ...... SKIPPED
[INFO] com.capitalone.dashboard:gitlab-git-collector ...... SKIPPED
[INFO] com.capitalone.dashboard:UI ........................ SKIPPED
[INFO] ------------------------------------------------------------------------
[INFO] BUILD FAILURE
[INFO] ------------------------------------------------------------------------
[INFO] Total time: 43.695 s
[INFO] Finished at: 2017-02-24T08:07:28+08:00
[INFO] Final Memory: 75M/627M
[INFO] ------------------------------------------------------------------------",209923783,1200,Build failed due to compilation error,2017-02-24 00:14:23,2018-09-18 14:39:02,closed,8,xpdable,"282195975 Master is broken. Working to fix it. tabladrum
282203593 @xpdable Try now. Get latest codebase, rebuild and clear your browser cache before running. satishc1
282212452 Master is still unstable..  tabladrum
282372916 Scratch my comment. I was on a different branch. MarkRx
282402585 Issue resolved, update codebase and rebuild.  nireeshT
282172083 BUILD SUCCEED while I comment that line out anyway...
`//import` com.capitalone.dashboard.service.SystemConfigService;` xpdable
282174453 However the deploy widget is broken with below browser console error : 

> Error: [$injector:unpr] Unknown provider: systemConfigDataProvider <- systemConfigData <- deployConfigController <- deployConfigController <- deployConfigController <- deployConfigController <- deployConfigController <- deployConfigController <- deployConfigController <- deployConfigController <- deployConfigController <- deployConfigController <- deployConfigController <- deployConfigController <- deployConfigController
http://errors.angularjs.org/1.5.11/$injector/unpr?p0=systemConfigDataProvid…Controller%20%3C-%20deployConfigController%20%3C-%20deployConfigController
    at bower.js:1475
    at bower.js:5970
    at Object.getService [as get] (bower.js:6123)
    at bower.js:5975
    at getService (bower.js:6123)
    at injectionArgs (bower.js:6148)
    at Object.invoke (bower.js:6170)
    at $controllerInit (bower.js:11999)
    at resolveSuccess (bower.js:49359)
    at processQueue (bower.js:18103) xpdable
282176353 @xpdable Thanks. PR-1020 is being reviewed. Should get corrected soon. satishc1
282195975 Master is broken. Working to fix it. tabladrum
282203593 @xpdable Try now. Get latest codebase, rebuild and clear your browser cache before running. satishc1
282212452 Master is still unstable..  tabladrum
282372916 Scratch my comment. I was on a different branch. MarkRx
282402585 Issue resolved, update codebase and rebuild.  nireeshT
"
[],Update branch ,209882550,1199,Update branch ,2017-02-23 20:59:44,2018-09-18 14:39:02,closed,0,nireeshT,
[],,209862956,1198,Pr 1020 - Fixed issues ,2017-02-23 19:41:48,2018-09-18 14:39:02,closed,0,nireeshT,
[],Update outdated README. #1193,209461216,1197,Fix artifactory README - #1193,2017-02-22 13:57:40,2018-09-18 14:39:02,closed,1,MarkRx,"281874591 @tabladrum LGTM satishc1
"
[],Hygieia Dashboard doesn't populate the details like builds/commits .Please help,209415309,1196,Hygieia Dashboard doesn't populate the details like builds/commits etc ,2017-02-22 10:42:46,2018-09-18 14:39:02,closed,2,vandz1,"281727165 @vandz1  - are build and code repo collectors running ? can you see the collections polled to Mongo? if you see any error in collectors log, paste it here.  nireeshT
283795408 @vandz1 Closed. Try with latest codebase. If still an issue, then reopen with more info logs / screenshots. satishc1
"
[],"I am using latest version for Hygieia and the jenkins plugin, while I publish from jenkinsfile (pipeline) getting this error:

> [Pipeline] hygieiaDeployPublishStep
Hygieia: Failed Publishing Build Data for Deployment Publishing. Response Code: 500. Response Value= {timestamp:1487753969114,status:500,error:Internal Server Error,exception:java.lang.StackOverflowError,message:No message available,path:/api/build}
Hygieia Deployment Publisher - Looking for file pattern '*.jar' in directory /home/ejvqa-win-01-jenkins/workspace/jira-connector/target
Hygieia Deployment Publisher: Processing file: /home/ejvqa-win-01-jenkins/workspace/jira-connector/target/jira-connector-2.0.0.jar
Hygieia Deployment Publisher: Processing file: /home/ejvqa-win-01-jenkins/workspace/jira-connector/target/jira-connector-2.0.0-jar-with-dependencies.jar
Hygieia: Published Deploy Data: Response Code: 201. Response Value= ""58ad52f15c61b42158f9bb5a""
Hygieia: Published Deploy Data: Response Code: 201. Response Value= ""58ad52f15c61b42158f9bb5b""
[Pipeline] }
[Pipeline] // stage

meanwhile in api log :

> 2017-02-22 17:04:08,185 ERROR c.c.d.rest.RestApiExceptionHandler - Field 'url' cannot be missing or null or empty
com.capitalone.dashboard.misc.HygieiaException: Field 'url' cannot be missing or null or empty
at com.capitalone.dashboard.service.CommitServiceImpl$GitHubv3.str(CommitServiceImpl.java:223) ~[api.jar!/:2.0.5-SNAPSHOT]
at com.capitalone.dashboard.service.CommitServiceImpl$GitHubv3.buildCommits(CommitServiceImpl.java:185) ~[api.jar!/:2.0.5-SNAPSHOT]
at com.capitalone.dashboard.service.CommitServiceImpl$GitHubv3.<init>(CommitServiceImpl.java:140) ~[api.jar!/:2.0.5-SNAPSHOT]
at com.capitalone.dashboard.service.CommitServiceImpl.createFromGitHubv3(CommitServiceImpl.java:92) ~[api.jar!/:2.0.5-SNAPSHOT]
at com.capitalone.dashboard.rest.ZCommitController.createGitHubv3(ZCommitController.java:44) ~[api.jar!/:2.0.5-SNAPSHOT]",209396054,1195,Jenkins pipeline plugins HTTP 500 ,2017-02-22 09:25:08,2018-09-18 14:39:02,closed,8,xpdable,"281868464 @xpdable Can you also post the screenshot of the hygieia plugin version from Manage Jenkins -> Manage Plugins -> Installed satishc1
282020720 @satishc1  Please find it at the screenshot above, it's 2.32.2 xpdable
282021619 @xpdable 2.32.2 is the jenkins verison.  I was asking about the hygieia plugin version. Go to Manage Jenkins -> Manage Plugins -> Installed and look for hygieia. satishc1
282161640 @satishc1 
![image](https://cloud.githubusercontent.com/assets/2903719/23284592/3c07c67e-fa67-11e6-8575-744aa41c9c01.png)

and while I build with this revision I modified pom to use 2.0.5 dependency:
![image](https://cloud.githubusercontent.com/assets/2903719/23285669/a7643d98-fa6d-11e6-8aca-febb390d0595.png)
 xpdable
283583073 Updated everything.. jenkins plugins dependencies, Hygieia codes .... no more http 50x error. xpdable
281740971 @xpdable Refer to https://github.com/capitalone/Hygieia/issues/884 for how to setup your deployment jobs in Jenkins.  If it doesn't help then reopen with screenshots of your hygieia publisher configuration and the deploy job configuration. satishc1
281858814 First of all, my Hygieia works fine with the plugin in a non jenkinsfile configuration and the connection is fine:
![image](https://cloud.githubusercontent.com/assets/2903719/23240435/86b9eb76-f9a8-11e6-8691-4b9f8459bd9a.png)


part of my jenkinsfile of Hygieia job :
`stage('Hygieia-Build'){
        hygieiaDeployPublishStep applicationName: 'jira-connector', artifactDirectory: '/target', artifactGroup: 'com.thomsonreuters.ejvqa', artifactName: '*.jar', artifactVersion: '', buildStatus: 'Success', environmentName: 'Dev'
   }`

My Jenkins configuration:
![image](https://cloud.githubusercontent.com/assets/2903719/23240386/3778d0e0-f9a8-11e6-882f-1698666d9d11.png)

Then the above log shows the response 500 error xpdable
281859106 @satishc1 seems I cannot reopen it but still have I the problem. Could you help ? Thanks xpdable
281868464 @xpdable Can you also post the screenshot of the hygieia plugin version from Manage Jenkins -> Manage Plugins -> Installed satishc1
282020720 @satishc1  Please find it at the screenshot above, it's 2.32.2 xpdable
282021619 @xpdable 2.32.2 is the jenkins verison.  I was asking about the hygieia plugin version. Go to Manage Jenkins -> Manage Plugins -> Installed and look for hygieia. satishc1
282161640 @satishc1 
![image](https://cloud.githubusercontent.com/assets/2903719/23284592/3c07c67e-fa67-11e6-8575-744aa41c9c01.png)

and while I build with this revision I modified pom to use 2.0.5 dependency:
![image](https://cloud.githubusercontent.com/assets/2903719/23285669/a7643d98-fa6d-11e6-8aca-febb390d0595.png)
 xpdable
283583073 Updated everything.. jenkins plugins dependencies, Hygieia codes .... no more http 50x error. xpdable
"
